actions_last_hour,actions_last_day,failed_actions_count,avg_action_interval_minutes,sensitive_actions_count,delete_operations_count,update_operations_count,create_operations_count,view_operations_count,unique_entity_types,consecutive_failures,privilege_level_changes,data_access_volume,ip_diversity_score,device_changes,hour_of_day,is_weekend,recent_actions,entity_types_accessed,is_suspicious,entity_diversity_score,unusual_time_score,action_velocity,risk_score_trend,anomaly_score
7,27,0,13.379822550725937,2,0,0,2,5,1,0,0,26,0.13759891068343666,0,9,0,UPDATE_BOOKING|CREATE_VEHICLE|UPDATE_LISTING|CREATE_VEHICLE|UPDATE_BOOKING|VIEW_ANALYTICS|CREATE_BOOKING,LOG,0,1.0,0,0.11666666666666667,0.3,0.041279673205030995
3,18,0,14.906715286603452,0,0,2,0,1,3,0,0,22,0.7648184263021094,0,17,0,UPDATE_LISTING|APPROVE_REFUND|VIEW_BOOKING,DOCUMENT|DOCUMENT|INCIDENT,0,2.0,0,0.05,0.0,0.2294455278906328
4,29,0,21.786405444503043,1,0,1,1,2,2,0,0,16,0.8094371415547208,0,17,0,APPROVE_REFUND|VIEW_BOOKING|GENERATE_REPORT|UPDATE_USER,PERMISSION|USER,0,2.0,0,0.06666666666666667,0.15,0.24283114246641624
7,19,0,8.780155960729822,0,1,1,0,5,3,0,0,13,0.8174256189161486,0,9,1,VIEW_ANALYTICS|VIEW_DASHBOARD|UPDATE_LISTING|UPDATE_VEHICLE|VIEW_DASHBOARD|CREATE_BOOKING|APPROVE_REFUND,PERMISSION|USER|DOCUMENT,0,3.0,2,0.11666666666666667,0.0,0.6452276856748446
3,25,0,20.411322535233495,0,0,2,0,1,1,0,0,24,0.9565732041353217,0,17,0,UPDATE_LISTING|UPDATE_LISTING|VIEW_BOOKING,VEHICLE,0,1.0,0,0.05,0.0,0.2869719612405965
4,20,1,10.421837070248309,2,1,2,0,1,3,1,0,13,0.7853894791657803,0,11,0,VIEW_USER|APPROVE_REFUND|VIEW_DASHBOARD|UPDATE_VEHICLE,PERMISSION|PERMISSION|BOOKING,0,2.0,0,0.06666666666666667,0.4,0.23561684374973407
6,21,0,12.679258008608723,3,0,2,1,3,1,0,0,22,0.34266984084223007,0,15,0,CREATE_BOOKING|CREATE_VEHICLE|CREATE_BOOKING|CREATE_BOOKING|UPDATE_LISTING|UPDATE_BOOKING,LOG,0,1.0,0,0.1,0.44999999999999996,0.10280095225266901
8,25,0,12.796679081022198,1,0,2,1,5,2,0,0,23,0.9435637778413442,1,17,0,UPDATE_BOOKING|UPDATE_VEHICLE|CREATE_BOOKING|APPROVE_REFUND|APPROVE_REFUND|VIEW_USER|VIEW_ANALYTICS|UPDATE_LISTING,INCIDENT|PERMISSION,0,2.0,0,0.13333333333333333,0.15,0.28306913335240325
5,23,0,16.238381425962277,0,0,2,0,3,2,0,0,22,0.2503016105924438,1,17,0,VIEW_ANALYTICS|CREATE_VEHICLE|UPDATE_LISTING|UPDATE_VEHICLE|APPROVE_REFUND,VEHICLE|BOOKING,0,2.0,0,0.08333333333333333,0.0,0.07509048317773315
4,24,0,26.302920953215548,2,1,0,1,2,2,0,0,20,0.42022974268770463,0,15,0,UPDATE_LISTING|UPDATE_BOOKING|VIEW_DASHBOARD|APPROVE_REFUND,PAYMENT|ROLE,0,2.0,0,0.06666666666666667,0.3,0.12606892280631138
4,21,0,12.219449578543852,1,0,3,0,1,1,0,0,19,0.778923122970224,0,8,0,APPROVE_REFUND|CREATE_VEHICLE|UPDATE_USER|UPDATE_BOOKING,ROLE,0,1.0,0,0.06666666666666667,0.15,0.2336769368910672
7,18,0,18.38569959076435,0,0,0,0,7,3,0,0,20,0.18819444748782566,0,12,0,CREATE_BOOKING|GENERATE_REPORT|UPDATE_USER|UPDATE_VEHICLE|VIEW_BOOKING|VIEW_USER|CREATE_VEHICLE,ROLE|REFUND|BOOKING,0,3.0,0,0.11666666666666667,0.0,0.05645833424634769
1,24,0,21.096628316947218,0,0,0,0,1,1,0,0,10,0.19366721100124684,0,17,0,VIEW_BOOKING,USER,0,1.0,0,0.016666666666666666,0.0,0.05810016330037405
24,60,5,5.125457725678958,12,2,4,1,17,4,4,4,64,3.0690367891149983,1,12,0,UPDATE_USER|MODIFY_SECURITY|CREATE_VEHICLE|APPROVE_REFUND|GENERATE_REPORT|EXPORT_DATA|CHANGE_PASSWORD|UPDATE_USER|SYSTEM_CONFIG|BULK_DELETE,DOCUMENT|USER|PERMISSION|ROLE,1,4.0,0,0.4,2.3,0.9207110367344995
3,30,0,13.594916531116422,1,1,1,0,1,3,0,0,13,0.3918870628094274,0,8,1,CREATE_BOOKING|VIEW_USER|VIEW_BOOKING,ROLE|PERMISSION|USER,0,3.0,2,0.05,0.15,0.5175661188428282
4,26,0,15.15470573741999,1,0,0,0,4,1,0,0,17,0.44443201609219385,0,15,0,VIEW_USER|VIEW_USER|CREATE_BOOKING|GENERATE_REPORT,LOG,0,1.0,0,0.06666666666666667,0.15,0.13332960482765815
4,25,0,16.08318458624124,1,1,4,1,0,1,0,0,26,0.9551733623103426,0,13,0,CREATE_BOOKING|APPROVE_REFUND|VIEW_ANALYTICS|UPDATE_LISTING,ROLE,0,1.0,0,0.06666666666666667,0.15,0.28655200869310277
8,27,0,20.174671083165805,2,1,2,1,4,3,0,0,20,0.923668263657652,0,10,0,CREATE_VEHICLE|CREATE_BOOKING|UPDATE_VEHICLE|VIEW_DASHBOARD|CREATE_VEHICLE|CREATE_BOOKING|APPROVE_REFUND|UPDATE_USER,LOG|DOCUMENT|REFUND,0,3.0,0,0.13333333333333333,0.3,0.27710047909729557
3,27,0,20.13336126308559,1,0,1,0,2,3,0,0,20,0.9203630480146112,0,12,0,VIEW_USER|UPDATE_VEHICLE|VIEW_BOOKING,PERMISSION|PAYMENT|PAYMENT,0,2.0,0,0.05,0.15,0.27610891440438334
6,25,0,13.041313062619649,0,0,2,0,4,1,0,0,30,0.19014788131310634,0,12,0,UPDATE_USER|UPDATE_LISTING|UPDATE_VEHICLE|UPDATE_BOOKING|UPDATE_VEHICLE|VIEW_BOOKING,LOG,0,1.0,0,0.1,0.0,0.0570443643939319
7,23,0,23.103706111237926,4,0,2,0,5,3,0,0,18,0.9671405443786173,0,16,0,APPROVE_REFUND|VIEW_DASHBOARD|UPDATE_USER|VIEW_USER|UPDATE_BOOKING|VIEW_DASHBOARD|CREATE_VEHICLE,INCIDENT|ROLE|INCIDENT,0,2.0,0,0.11666666666666667,0.6,0.29014216331358517
3,20,0,16.78684942162718,0,0,2,0,1,3,0,0,18,0.6544565922203464,0,17,0,CREATE_VEHICLE|CREATE_BOOKING|VIEW_ANALYTICS,PERMISSION|VEHICLE|LOG,0,3.0,0,0.05,0.0,0.1963369776661039
18,25,3,4.869030885821042,11,9,2,0,7,4,3,1,77,2.4326888847463053,1,7,0,CREATE_VEHICLE|CREATE_VEHICLE|DELETE_BOOKING|DELETE_LOG|DELETE_BOOKING|DELETE_LOG|BULK_DELETE|BULK_DELETE|DELETE_USER|DELETE_USER,PAYMENT|LOG|ROLE|USER,1,4.0,0,0.3,1.95,0.7298066654238916
4,27,1,8.319003695627348,1,0,1,0,3,2,1,0,13,0.4845569646211012,0,16,0,APPROVE_REFUND|APPROVE_REFUND|GENERATE_REPORT|APPROVE_REFUND,INCIDENT|REFUND,0,2.0,0,0.06666666666666667,0.25,0.14536708938633036
99,278,13,1.2875931696288094,4,7,8,8,27,7,12,3,157,7.051564816763515,4,0,1,VIEW_ALL_USERS|UPDATE_ROLE|UPDATE_PERMISSIONS|UPDATE_VEHICLE|DELETE_USER|EXPORT_USERS|UPDATE_LISTING|MODIFY_SECURITY|MODIFY_SECURITY|DELETE_BOOKING,LOG|VEHICLE|DOCUMENT|ROLE|REFUND|PERMISSION|PAYMENT,1,7.0,5,1.65,1.9,3.1154694450290545
2,27,1,23.999750351441868,0,0,1,1,0,2,1,0,15,0.7590533000785331,1,17,0,UPDATE_LISTING|VIEW_BOOKING,LOG|PERMISSION,0,2.0,0,0.03333333333333333,0.1,0.2277159900235599
1,29,0,18.36270878183224,1,0,1,0,0,2,0,0,21,0.8570259202944798,0,13,0,UPDATE_BOOKING,REFUND|BOOKING,0,2.0,0,0.016666666666666666,0.15,0.2571077760883439
15,45,4,3.1951895180908276,9,9,3,0,3,4,5,2,105,0.1466940783429308,1,6,1,VIEW_BOOKING|DELETE_LOG|BULK_DELETE|CREDENTIAL_CHANGE|DELETE_USER|DELETE_BOOKING|GENERATE_REPORT|DELETE_USER|UPDATE_VEHICLE|DELETE_LOG,LOG|ROLE|BOOKING|REFUND,1,4.0,2,0.25,1.75,0.4440082235028793
5,31,0,6.485639560199971,2,0,1,2,2,1,0,0,21,0.4000368963629196,0,15,0,CREATE_BOOKING|UPDATE_LISTING|APPROVE_REFUND|UPDATE_LISTING|CREATE_VEHICLE,ROLE,0,1.0,0,0.08333333333333333,0.3,0.12001106890887588
1,17,0,17.57469303139174,1,0,1,0,0,2,0,0,18,0.9942151116839857,1,8,0,UPDATE_BOOKING,LOG|VEHICLE,0,2.0,0,0.016666666666666666,0.15,0.2982645335051957
3,29,0,18.198091418455167,1,0,0,0,3,1,0,1,25,0.9864908024803589,0,9,0,UPDATE_LISTING|GENERATE_REPORT|VIEW_ANALYTICS,VEHICLE,0,1.0,0,0.05,0.15,0.29594724074410766
0,30,0,12.901053201311214,0,0,0,0,0,3,0,0,12,0.08071787468388403,0,14,0,,VEHICLE|INCIDENT|ROLE,0,3.0,0,0.0,0.0,0.024215362405165208
3,16,0,21.020076781861324,2,1,1,0,1,2,0,0,22,0.4602043432488859,0,10,0,APPROVE_REFUND|VIEW_BOOKING|VIEW_USER,PERMISSION|DOCUMENT,0,2.0,0,0.05,0.3,0.13806130297466576
2,28,0,13.83834312108494,0,0,1,0,1,1,0,0,19,0.42759351986394956,0,9,0,GENERATE_REPORT|UPDATE_USER,VEHICLE,0,1.0,0,0.03333333333333333,0.0,0.12827805595918487
5,22,0,12.19572779650958,1,0,2,2,1,3,0,0,11,0.6068720384935189,0,14,1,UPDATE_USER|VIEW_USER|APPROVE_REFUND|UPDATE_BOOKING|CREATE_VEHICLE,VEHICLE|VEHICLE|REFUND,0,2.0,2,0.08333333333333333,0.15,0.5820616115480557
6,24,0,21.00770201303345,2,0,2,2,2,3,0,0,20,0.7495157972598341,0,10,0,APPROVE_REFUND|GENERATE_REPORT|APPROVE_REFUND|APPROVE_REFUND|APPROVE_REFUND|UPDATE_LISTING,USER|VEHICLE|PERMISSION,0,3.0,0,0.1,0.3,0.2248547391779502
3,19,0,13.432511307264384,0,0,0,0,3,1,0,0,19,0.03603287215966666,0,11,1,CREATE_VEHICLE|APPROVE_REFUND|APPROVE_REFUND,PAYMENT,0,1.0,2,0.05,0.0,0.4108098616479
7,26,1,14.674494676339515,1,0,2,2,3,2,1,0,17,0.16275224198928273,0,13,0,CREATE_VEHICLE|UPDATE_LISTING|UPDATE_BOOKING|UPDATE_LISTING|GENERATE_REPORT|UPDATE_LISTING|CREATE_VEHICLE,DOCUMENT|BOOKING,0,2.0,0,0.11666666666666667,0.25,0.048825672596784817
2,27,0,28.75335604327237,0,0,1,0,1,3,0,0,19,0.6318799625851556,0,17,0,VIEW_USER|VIEW_ANALYTICS,BOOKING|PERMISSION|PAYMENT,0,3.0,0,0.03333333333333333,0.0,0.18956398877554667
4,31,1,20.230925245780234,1,0,0,0,4,3,1,0,16,0.38291336234042805,0,13,0,UPDATE_USER|CREATE_VEHICLE|GENERATE_REPORT|APPROVE_REFUND,VEHICLE|VEHICLE|USER,0,2.0,0,0.06666666666666667,0.25,0.11487400870212841
5,25,0,19.847634670650617,2,1,0,0,4,3,0,0,22,0.7728439336551031,0,11,0,UPDATE_USER|APPROVE_REFUND|VIEW_USER|UPDATE_BOOKING|GENERATE_REPORT,REFUND|LOG|VEHICLE,0,3.0,0,0.08333333333333333,0.3,0.23185318009653091
4,23,0,9.905598476808914,0,0,0,0,4,3,0,0,15,0.10190924039631821,0,16,0,UPDATE_LISTING|UPDATE_VEHICLE|UPDATE_USER|VIEW_USER,DOCUMENT|PAYMENT|INCIDENT,0,3.0,0,0.06666666666666667,0.0,0.03057277211889546
2,25,0,6.7610868392318135,0,0,0,0,2,1,0,0,23,0.9100763935448827,0,14,0,VIEW_BOOKING|VIEW_DASHBOARD,INCIDENT,0,1.0,0,0.03333333333333333,0.0,0.2730229180634648
2,22,0,13.527651964084491,1,0,0,0,2,1,0,0,21,0.3587252681636953,0,11,0,UPDATE_LISTING|UPDATE_USER,DOCUMENT,0,1.0,0,0.03333333333333333,0.15,0.10761758044910859
24,32,5,6.308128191215348,14,2,7,1,14,2,8,4,31,3.714604712481611,1,22,0,CHANGE_PASSWORD|DELETE_USER|UPDATE_ROLE|GRANT_ACCESS|GENERATE_REPORT|DELETE_BOOKING|VIEW_ANALYTICS|GRANT_ACCESS|MODIFY_SECURITY|UPDATE_USER,DOCUMENT|PERMISSION,1,2.0,0,0.4,2.6,1.1143814137444832
4,24,0,20.30035497244996,1,0,0,0,4,2,0,0,17,0.7529134806072326,0,16,0,GENERATE_REPORT|VIEW_BOOKING|UPDATE_BOOKING|CREATE_BOOKING,LOG|PERMISSION,0,2.0,0,0.06666666666666667,0.15,0.22587404418216978
4,23,0,15.30969633694858,1,0,1,0,3,3,0,0,25,0.7235341123889638,0,16,0,APPROVE_REFUND|VIEW_DASHBOARD|VIEW_DASHBOARD|CREATE_VEHICLE,USER|PERMISSION|LOG,0,3.0,0,0.06666666666666667,0.15,0.21706023371668914
2,19,0,6.485740262340649,1,0,1,0,1,3,0,0,24,0.254335356802574,0,15,0,VIEW_USER|VIEW_BOOKING,VEHICLE|PAYMENT|USER,0,3.0,0,0.03333333333333333,0.15,0.0763006070407722
3,22,0,9.132952087857962,2,0,1,0,2,2,0,0,35,0.8223109217650725,0,15,0,VIEW_DASHBOARD|GENERATE_REPORT|CREATE_BOOKING,INCIDENT|PERMISSION,0,2.0,0,0.05,0.3,0.24669327652952172
0,27,0,10.85185532278454,0,0,0,0,0,1,0,0,21,0.8436935976782344,0,13,0,,VEHICLE,0,1.0,0,0.0,0.0,0.2531080793034703
1,16,0,20.41875697633142,1,0,0,0,1,2,0,0,21,0.87346915973693,0,9,0,CREATE_BOOKING,PERMISSION|PERMISSION,0,1.0,0,0.016666666666666666,0.15,0.26204074792107895
5,23,0,17.052234498318548,1,0,1,1,3,3,0,0,20,0.0030748429775537822,0,15,0,UPDATE_VEHICLE|VIEW_DASHBOARD|VIEW_BOOKING|UPDATE_VEHICLE|VIEW_BOOKING,REFUND|ROLE|PERMISSION,0,3.0,0,0.08333333333333333,0.15,0.0009224528932661346
4,26,1,11.580667139435793,1,1,1,0,2,1,1,0,22,0.21993092753602017,0,12,0,UPDATE_BOOKING|VIEW_DASHBOARD|VIEW_DASHBOARD|VIEW_ANALYTICS,VEHICLE,0,1.0,0,0.06666666666666667,0.25,0.06597927826080605
20,44,6,3.959228927553391,8,9,1,0,10,4,5,1,55,2.9624835335802047,1,18,0,DELETE_LOG|DELETE_USER|GENERATE_REPORT|UPDATE_PERMISSIONS|UPDATE_USER|CREDENTIAL_CHANGE|MODIFY_SECURITY|EXPORT_DATA|DELETE_BOOKING|DELETE_LOG,ROLE|USER|BOOKING|INCIDENT,1,4.0,0,0.3333333333333333,1.8,0.8887450600740614
23,220,10,2.659849134600017,9,0,1,0,22,4,4,0,479,4.181712622286412,2,22,0,DOWNLOAD_LOGS|EXPORT_VEHICLES|DOWNLOAD_LOGS|EXPORT_VEHICLES|CREATE_BOOKING|DOWNLOAD_LOGS|BACKUP_DATA|EXPORT_USERS|VIEW_DASHBOARD|UPDATE_USER,LOG|BOOKING|DOCUMENT|ROLE,1,4.0,0,0.38333333333333336,2.3499999999999996,1.2545137866859235
2,25,0,9.521807561587048,0,0,0,0,2,1,0,0,22,0.1044927130923945,0,15,0,VIEW_DASHBOARD|CREATE_BOOKING,PAYMENT,0,1.0,0,0.03333333333333333,0.0,0.03134781392771835
3,30,0,11.869593831159385,0,0,1,0,2,3,0,0,23,0.01544014693285456,0,11,0,APPROVE_REFUND|CREATE_BOOKING|UPDATE_USER,PERMISSION|INCIDENT|ROLE,0,3.0,0,0.05,0.0,0.004632044079856367
3,20,0,16.099182717846695,1,0,2,0,1,3,0,0,20,0.5592745459121939,0,16,0,VIEW_DASHBOARD|CREATE_VEHICLE|VIEW_ANALYTICS,DOCUMENT|PERMISSION|USER,0,3.0,0,0.05,0.15,0.16778236377365818
8,27,0,23.426315952209922,3,0,2,1,5,1,0,0,23,0.6620747302119699,0,12,0,UPDATE_BOOKING|CREATE_VEHICLE|VIEW_ANALYTICS|UPDATE_USER|VIEW_BOOKING|CREATE_BOOKING|GENERATE_REPORT|VIEW_BOOKING,LOG,0,1.0,0,0.13333333333333333,0.44999999999999996,0.198622419063591
6,24,0,22.0890191507679,2,0,3,0,3,2,0,0,18,0.5779352503654389,0,13,0,VIEW_DASHBOARD|VIEW_DASHBOARD|VIEW_ANALYTICS|VIEW_DASHBOARD|VIEW_USER|UPDATE_VEHICLE,PERMISSION|PERMISSION,0,1.0,0,0.1,0.3,0.17338057510963167
26,60,3,1.3561177216863851,7,9,3,0,14,5,2,2,47,1.2704588241315724,0,7,1,UPDATE_VEHICLE|DELETE_LOG|DELETE_VEHICLE|UPDATE_ROLE|DELETE_VEHICLE|DELETE_LOG|UPDATE_USER|BULK_DELETE|DELETE_BOOKING|GRANT_ACCESS,INCIDENT|REFUND|BOOKING|LOG|ROLE,1,5.0,2,0.43333333333333335,1.35,0.7811376472394718
5,22,1,15.351372192481664,0,2,0,0,3,2,1,0,20,0.5666240991376191,0,10,0,VIEW_BOOKING|VIEW_USER|CREATE_BOOKING|CREATE_VEHICLE|APPROVE_REFUND,PAYMENT|BOOKING,0,2.0,0,0.08333333333333333,0.1,0.16998722974128574
5,21,0,14.068166057415786,1,0,5,0,0,2,0,0,21,0.9442481838000982,0,13,0,CREATE_VEHICLE|VIEW_DASHBOARD|CREATE_VEHICLE|CREATE_VEHICLE|UPDATE_USER,DOCUMENT|ROLE,0,2.0,0,0.08333333333333333,0.15,0.28327445514002947
28,54,3,3.176702245719718,5,0,0,0,28,7,3,1,190,3.3411910898308723,2,5,0,UPDATE_LISTING|VIEW_BOOKING|UPDATE_USER|UPDATE_BOOKING|VIEW_BOOKING|VIEW_DASHBOARD|APPROVE_REFUND|VIEW_USER|UPDATE_LISTING|VIEW_ALL_USERS,BOOKING|USER|PAYMENT|LOG|ROLE|DOCUMENT|VEHICLE,1,7.0,3,0.4666666666666667,1.05,1.6023573269492617
8,23,0,16.332952583080594,3,3,0,0,5,3,0,0,17,0.45630213023781774,0,10,0,GENERATE_REPORT|UPDATE_USER|UPDATE_LISTING|VIEW_USER|UPDATE_USER|UPDATE_VEHICLE|VIEW_USER|VIEW_USER,USER|PERMISSION|DOCUMENT,0,3.0,0,0.13333333333333333,0.44999999999999996,0.13689063907134533
5,30,0,12.959261289391794,1,0,3,1,1,1,0,0,12,0.32935511835611975,1,16,0,UPDATE_VEHICLE|VIEW_USER|UPDATE_VEHICLE|UPDATE_LISTING|VIEW_USER,LOG,0,1.0,0,0.08333333333333333,0.15,0.09880653550683592
8,27,1,14.754190285693497,4,2,1,1,4,1,1,0,23,0.7995056476863268,0,10,0,VIEW_DASHBOARD|CREATE_VEHICLE|VIEW_USER|VIEW_USER|CREATE_VEHICLE|UPDATE_BOOKING|VIEW_BOOKING|GENERATE_REPORT,ROLE,0,1.0,0,0.13333333333333333,0.7,0.23985169430589803
4,23,0,15.839363806790105,2,0,3,1,0,2,0,0,29,0.09939275912784029,0,15,0,UPDATE_USER|CREATE_BOOKING|VIEW_DASHBOARD|VIEW_ANALYTICS,REFUND|USER,0,2.0,0,0.06666666666666667,0.3,0.029817827738352086
7,27,1,16.6049086728616,1,0,3,1,3,1,1,0,15,0.6106974111550146,0,10,0,VIEW_USER|VIEW_ANALYTICS|UPDATE_LISTING|UPDATE_BOOKING|UPDATE_VEHICLE|UPDATE_VEHICLE|UPDATE_USER,VEHICLE,0,1.0,0,0.11666666666666667,0.25,0.18320922334650439
6,27,0,6.253659252179968,1,0,0,0,6,3,0,0,23,0.24533752311733692,0,13,0,APPROVE_REFUND|CREATE_VEHICLE|UPDATE_BOOKING|CREATE_BOOKING|CREATE_BOOKING|CREATE_VEHICLE,BOOKING|USER|LOG,0,3.0,0,0.1,0.15,0.07360125693520107
3,27,0,12.583842850725954,1,1,1,0,1,3,0,1,32,0.5373536995357586,0,12,1,CREATE_BOOKING|UPDATE_LISTING|VIEW_ANALYTICS,PERMISSION|BOOKING|PAYMENT,0,3.0,2,0.05,0.15,0.5612061098607276
6,23,0,22.0677419592338,2,0,2,1,3,3,0,0,25,0.6920485737988403,0,8,0,APPROVE_REFUND|UPDATE_VEHICLE|GENERATE_REPORT|UPDATE_USER|UPDATE_VEHICLE|CREATE_VEHICLE,PERMISSION|DOCUMENT|PERMISSION,0,2.0,0,0.1,0.3,0.2076145721396521
2,27,0,19.19981853633131,0,0,1,1,0,2,0,0,13,0.1674208160268167,0,17,0,VIEW_ANALYTICS|VIEW_ANALYTICS,VEHICLE|REFUND,0,2.0,0,0.03333333333333333,0.0,0.050226244808045
8,27,2,9.276810722082,1,0,1,2,5,3,2,0,18,0.4218925848707925,0,13,0,UPDATE_LISTING|VIEW_DASHBOARD|APPROVE_REFUND|UPDATE_LISTING|UPDATE_USER|VIEW_ANALYTICS|VIEW_USER|CREATE_VEHICLE,USER|ROLE|VEHICLE,0,3.0,0,0.13333333333333333,0.35,0.12656777546123774
33,109,6,3.744365170765357,4,0,1,0,32,8,3,1,173,3.4795273841885717,2,9,0,VIEW_USER|VIEW_DASHBOARD|VIEW_BOOKING|VIEW_BOOKING|VIEW_DASHBOARD|UPDATE_USER|VIEW_BOOKING|VIEW_DASHBOARD|VIEW_ALL_USERS|VIEW_DASHBOARD,REFUND|PAYMENT|PERMISSION|BOOKING|USER|LOG|DOCUMENT|INCIDENT,1,8.0,0,0.55,1.2000000000000002,1.0438582152565714
5,30,0,9.08496301704499,1,0,1,0,4,2,0,0,25,0.9809973313612418,0,16,0,UPDATE_USER|CREATE_VEHICLE|CREATE_VEHICLE|UPDATE_BOOKING|UPDATE_VEHICLE,DOCUMENT|VEHICLE,0,2.0,0,0.08333333333333333,0.15,0.2942991994083725
5,18,0,8.88233749233345,1,0,1,0,4,2,0,0,21,0.4658305116196969,0,14,0,UPDATE_USER|UPDATE_BOOKING|GENERATE_REPORT|UPDATE_USER|VIEW_ANALYTICS,BOOKING|VEHICLE,0,2.0,0,0.08333333333333333,0.15,0.13974915348590908
5,29,0,20.222209895115217,1,1,1,1,2,2,0,0,20,0.1114540783126281,0,15,0,UPDATE_VEHICLE|GENERATE_REPORT|APPROVE_REFUND|VIEW_ANALYTICS|VIEW_BOOKING,INCIDENT|REFUND,0,2.0,0,0.08333333333333333,0.15,0.03343622349378843
2,20,0,11.960097111468222,0,0,1,1,0,1,0,0,21,0.6812119022313377,0,9,0,APPROVE_REFUND|VIEW_USER,PERMISSION,0,1.0,0,0.03333333333333333,0.0,0.20436357066940128
3,26,0,23.00908345422382,0,0,2,0,1,2,0,0,14,0.49173873897078113,0,17,0,VIEW_USER|VIEW_BOOKING|CREATE_BOOKING,LOG|LOG,0,1.0,0,0.05,0.0,0.14752162169123434
4,21,0,17.058057240209113,0,0,0,0,4,2,0,0,18,0.764408055075371,0,10,0,VIEW_DASHBOARD|APPROVE_REFUND|VIEW_ANALYTICS|UPDATE_LISTING,BOOKING|VEHICLE,0,2.0,0,0.06666666666666667,0.0,0.2293224165226113
44,262,20,0.2435153595054025,17,0,4,9,31,5,13,2,147,5.500061510447393,2,20,1,UPDATE_VEHICLE|APPROVE_REFUND|GRANT_ACCESS|UPDATE_ROLE|EXPORT_BOOKINGS|CREATE_VEHICLE|GRANT_ACCESS|VIEW_BOOKING|CREATE_VEHICLE|GENERATE_REPORT,ROLE|REFUND|BOOKING|PAYMENT|LOG,1,5.0,6,0.7333333333333333,4.55,2.850018453134218
9,21,1,12.79163851123289,3,1,3,0,5,2,1,0,15,0.0399986623973736,0,15,0,UPDATE_LISTING|VIEW_BOOKING|UPDATE_VEHICLE|CREATE_BOOKING|VIEW_DASHBOARD|VIEW_DASHBOARD|VIEW_DASHBOARD|UPDATE_BOOKING|VIEW_BOOKING,USER|BOOKING,0,2.0,0,0.15,0.5499999999999999,0.011999598719212079
4,31,0,23.50884782967445,1,0,2,1,1,1,0,0,16,0.6216198453571706,0,17,0,UPDATE_LISTING|VIEW_USER|VIEW_ANALYTICS|GENERATE_REPORT,DOCUMENT,0,1.0,0,0.06666666666666667,0.15,0.18648595360715117
6,20,1,17.855891105288585,2,1,2,0,3,1,1,0,30,0.02013584418676939,0,11,0,VIEW_ANALYTICS|UPDATE_BOOKING|APPROVE_REFUND|VIEW_DASHBOARD|CREATE_VEHICLE|VIEW_DASHBOARD,PAYMENT,0,1.0,0,0.1,0.4,0.0060407532560308175
3,36,1,5.0,1,0,0,0,3,2,1,0,15,0.4060952389271173,0,11,1,VIEW_ANALYTICS|VIEW_BOOKING|VIEW_DASHBOARD,LOG|REFUND,0,2.0,2,0.05,0.25,0.5218285716781352
24,36,5,4.873231019944299,11,11,2,0,11,4,5,2,71,1.7705544890324765,0,9,1,UPDATE_ROLE|DELETE_LOG|DELETE_VEHICLE|SYSTEM_CONFIG|BULK_DELETE|DELETE_LOG|DELETE_LOG|VIEW_ANALYTICS|UPDATE_ROLE|BULK_DELETE,VEHICLE|ROLE|BOOKING|DOCUMENT,1,4.0,2,0.4,2.15,0.931166346709743
3,32,0,8.63077116114152,0,0,3,0,0,3,0,0,22,0.10287681500961243,0,13,0,UPDATE_LISTING|APPROVE_REFUND|APPROVE_REFUND,PAYMENT|LOG|ROLE,0,3.0,0,0.05,0.0,0.030863044502883727
2,27,0,12.281779866789549,0,1,1,0,0,3,0,0,24,0.40613192031670686,0,11,0,GENERATE_REPORT|CREATE_BOOKING,USER|VEHICLE|PERMISSION,0,3.0,0,0.03333333333333333,0.0,0.12183957609501206
35,158,3,0.5262360248500193,8,0,0,0,35,5,1,0,328,5.841266356752522,2,1,1,BACKUP_DATA|BACKUP_DATA|COPY_DATA|VIEW_BOOKING|VIEW_DASHBOARD|EXPORT_BOOKINGS|EXPORT_VEHICLES|COPY_DATA|GENERATE_REPORT|DOWNLOAD_LOGS,ROLE|REFUND|BOOKING|PERMISSION|INCIDENT,1,5.0,9,0.5833333333333334,1.5,3.5523799070257565
5,15,0,12.988597602867289,1,0,0,0,5,1,0,0,23,0.7500621245058685,0,11,0,VIEW_ANALYTICS|UPDATE_BOOKING|VIEW_USER|CREATE_BOOKING|GENERATE_REPORT,USER,0,1.0,0,0.08333333333333333,0.15,0.22501863735176053
4,27,1,21.380781552733485,1,0,1,0,3,3,1,0,17,0.9783622377252676,0,17,0,APPROVE_REFUND|CREATE_BOOKING|VIEW_DASHBOARD|CREATE_BOOKING,INCIDENT|INCIDENT|ROLE,0,2.0,0,0.06666666666666667,0.25,0.2935086713175803
51,102,5,1.7547992629278628,9,0,1,0,50,6,1,0,483,3.237345255982966,1,1,1,DOWNLOAD_LOGS|COPY_DATA|UPDATE_USER|VIEW_DASHBOARD|BACKUP_DATA|EXPORT_BOOKINGS|COPY_DATA|EXPORT_VEHICLES|UPDATE_LISTING|BULK_READ,PAYMENT|BOOKING|USER|DOCUMENT|VEHICLE|INCIDENT,1,6.0,5,0.85,1.8499999999999999,1.9712035767948897
